variable;nuts3;year;value
Enterprise_population;BG334;2013;2225
Enterprise_population;BG334;2014;2210
Enterprise_population;BG334;2015;2284
Enterprise_population;BG334;2016;2204
Enterprise_population;BG334;2017;2220
Enterprise_population;BG334;2018;2185
Enterprise_population;BG334;2019;2106
Enterprise_population;BG34;2011;28793
Enterprise_population;BG34;2012;29166
Enterprise_population;BG34;2013;29210
Enterprise_population;BG34;2014;29714
Enterprise_population;BG34;2015;30241
Enterprise_population;BG34;2016;28745
Enterprise_population;BG34;2017;29259
Enterprise_population;BG34;2018;28680
Enterprise_population;BG34;2019;26354
Enterprise_population;BG341;2011;14153
Enterprise_population;BG341;2012;14663
Enterprise_population;BG341;2013;14799
Enterprise_population;BG341;2014;15326
Enterprise_population;BG341;2015;15503
Enterprise_population;BG341;2016;14677
Enterprise_population;BG341;2017;15229
Enterprise_population;BG341;2018;15063
Enterprise_population;BG341;2019;13400
Enterprise_population;BG342;2011;3823
Enterprise_population;BG342;2012;3753
Enterprise_population;BG342;2013;3750
Enterprise_population;BG342;2014;3724
Enterprise_population;BG342;2015;3824
Enterprise_population;BG342;2016;3656
Enterprise_population;BG342;2017;3619
Enterprise_population;BG342;2018;3464
Enterprise_population;BG342;2019;3307
Enterprise_population;BG343;2011;2715
Enterprise_population;BG343;2012;2774
Enterprise_population;BG343;2013;2755
Enterprise_population;BG343;2014;2744
Enterprise_population;BG343;2015;2775
Enterprise_population;BG343;2016;2629
Enterprise_population;BG343;2017;2603
Enterprise_population;BG343;2018;2537
Enterprise_population;BG343;2019;2447
Enterprise_population;BG344;2011;8102
Enterprise_population;BG344;2012;7976
Enterprise_population;BG344;2013;7906
Enterprise_population;BG344;2014;7920
Enterprise_population;BG344;2015;8139
Enterprise_population;BG344;2016;7783
Enterprise_population;BG344;2017;7808
Enterprise_population;BG344;2018;7616
Enterprise_population;BG344;2019;7200
Enterprise_population;BG4;2011;118353
Enterprise_population;BG4;2012;118964
Enterprise_population;BG4;2013;120590
Enterprise_population;BG4;2014;122365
Enterprise_population;BG4;2015;125769
Enterprise_population;BG4;2016;121172
Enterprise_population;BG4;2017;125057
Enterprise_population;BG4;2018;125007
Enterprise_population;BG4;2019;116481
Enterprise_population;BG41;2011;80124
Enterprise_population;BG41;2012;80418
Enterprise_population;BG41;2013;81960
Enterprise_population;BG41;2014;83732
Enterprise_population;BG41;2015;86213
Enterprise_population;BG41;2016;83146
Enterprise_population;BG41;2017;86197
Enterprise_population;BG41;2018;86635
Enterprise_population;BG41;2019;80322
Enterprise_population;BG411;2011;59505
Enterprise_population;BG411;2012;59368
Enterprise_population;BG411;2013;60405
Enterprise_population;BG411;2014;61347
Enterprise_population;BG411;2015;62977
Enterprise_population;BG411;2016;60810
Enterprise_population;BG411;2017;63076
Enterprise_population;BG411;2018;63588
Enterprise_population;BG411;2019;58542
Enterprise_population;BG412;2011;5193
Enterprise_population;BG412;2012;5217
Enterprise_population;BG412;2013;5161
Enterprise_population;BG412;2014;5354
Enterprise_population;BG412;2015;5502
Enterprise_population;BG412;2016;5327
Enterprise_population;BG412;2017;5456
Enterprise_population;BG412;2018;5328
Enterprise_population;BG412;2019;5084
Enterprise_population;BG413;2011;9360
Enterprise_population;BG413;2012;9705
Enterprise_population;BG413;2013;10211
Enterprise_population;BG413;2014;10714
Enterprise_population;BG413;2015;11270
Enterprise_population;BG413;2016;10822
Enterprise_population;BG413;2017;11353
Enterprise_population;BG413;2018;11383
Enterprise_population;BG413;2019;10679
Enterprise_population;BG414;2011;2855
Enterprise_population;BG414;2012;2941
Enterprise_population;BG414;2013;2943
Enterprise_population;BG414;2014;3001
Enterprise_population;BG414;2015;3085
Enterprise_population;BG414;2016;2936
Enterprise_population;BG414;2017;2961
Enterprise_population;BG414;2018;2933
Enterprise_population;BG414;2019;2793
Enterprise_population;BG415;2011;3211
Enterprise_population;BG415;2012;3187
Enterprise_population;BG415;2013;3240
Enterprise_population;BG415;2014;3316
Enterprise_population;BG415;2015;3379
Enterprise_population;BG415;2016;3251
Enterprise_population;BG415;2017;3351
Enterprise_population;BG415;2018;3403
Enterprise_population;BG415;2019;3224
Enterprise_population;BG42;2011;38229
Enterprise_population;BG42;2012;38546
Enterprise_population;BG42;2013;38630
Enterprise_population;BG42;2014;38633
Enterprise_population;BG42;2015;39556
Enterprise_population;BG42;2016;38026
Enterprise_population;BG42;2017;38860
Enterprise_population;BG42;2018;38372
Enterprise_population;BG42;2019;36159
Enterprise_population;BG421;2011;20064
Enterprise_population;BG421;2012;20405
Enterprise_population;BG421;2013;20505
Enterprise_population;BG421;2014;20519
Enterprise_population;BG421;2015;20942
Enterprise_population;BG421;2016;20032
Enterprise_population;BG421;2017;20583
Enterprise_population;BG421;2018;20666
Enterprise_population;BG421;2019;19368
Enterprise_population;BG422;2011;6273
Enterprise_population;BG422;2012;6381
Enterprise_population;BG422;2013;6329
Enterprise_population;BG422;2014;6203
Enterprise_population;BG422;2015;6390
Enterprise_population;BG422;2016;6144
Enterprise_population;BG422;2017;6149
Enterprise_population;BG422;2018;6002
Enterprise_population;BG422;2019;5623
Enterprise_population;BG423;2011;5969
Enterprise_population;BG423;2012;5926
Enterprise_population;BG423;2013;5914
Enterprise_population;BG423;2014;6054
Enterprise_population;BG423;2015;6210
Enterprise_population;BG423;2016;5993
Enterprise_population;BG423;2017;6177
Enterprise_population;BG423;2018;5966
Enterprise_population;BG423;2019;5638
Enterprise_population;BG424;2011;3127
Enterprise_population;BG424;2012;3097
Enterprise_population;BG424;2013;3120
Enterprise_population;BG424;2014;3090
Enterprise_population;BG424;2015;3129
Enterprise_population;BG424;2016;3066
Enterprise_population;BG424;2017;3114
Enterprise_population;BG424;2018;2996
Enterprise_population;BG424;2019;2853
Enterprise_population;BG425;2011;2796
Enterprise_population;BG425;2012;2737
Enterprise_population;BG425;2013;2762
Enterprise_population;BG425;2014;2767
Enterprise_population;BG425;2015;2885
Enterprise_population;BG425;2016;2791
Enterprise_population;BG425;2017;2837
Enterprise_population;BG425;2018;2742
Enterprise_population;BG425;2019;2677
Enterprise_population;BGZ;2011;0
Enterprise_population;BGZ;2012;0
Enterprise_population;BGZ;2013;0
Enterprise_population;BGZ;2014;0
Enterprise_population;BGZ;2015;0
Enterprise_population;BGZ;2016;0
Enterprise_population;BGZ;2017;0
Enterprise_population;BGZ;2018;0
Enterprise_population;BGZ;2019;0
Enterprise_population;BGZZ;2011;0
Enterprise_population;BGZZ;2012;0
Enterprise_population;BGZZ;2013;0
Enterprise_population;BGZZ;2014;0
Enterprise_population;BGZZ;2015;0
Enterprise_population;BGZZ;2016;0
Enterprise_population;BGZZ;2017;0
Enterprise_population;BGZZ;2018;0
Enterprise_population;BGZZ;2019;0
Enterprise_population;BGZZZ;2011;0
Enterprise_population;BGZZZ;2012;0
Enterprise_population;BGZZZ;2013;0
Enterprise_population;BGZZZ;2014;0
Enterprise_population;BGZZZ;2015;0
Enterprise_population;BGZZZ;2016;0
Enterprise_population;BGZZZ;2017;0
Enterprise_population;BGZZZ;2018;0
Enterprise_population;BGZZZ;2019;0
Enterprise_population;CH;2018;316572
Enterprise_population;CH;2019;321500
Enterprise_population;CH0;2018;316572
Enterprise_population;CH0;2019;321500
Enterprise_population;CH01;2018;59163
Enterprise_population;CH01;2019;60430
Enterprise_population;CH011;2018;25439
Enterprise_population;CH011;2019;26150
Enterprise_population;CH012;2018;13131
Enterprise_population;CH012;2019;13370
Enterprise_population;CH013;2018;20593
Enterprise_population;CH013;2019;20910
Enterprise_population;CH02;2018;57765
Enterprise_population;CH02;2019;58339
Enterprise_population;CH021;2018;32170
Enterprise_population;CH021;2019;32343
Enterprise_population;CH022;2018;9187
Enterprise_population;CH022;2019;9362
Enterprise_population;CH023;2018;8149
Enterprise_population;CH023;2019;8256
Enterprise_population;CH024;2018;5648
Enterprise_population;CH024;2019;5748
Enterprise_population;CH025;2018;2611
Enterprise_population;CH025;2019;2630
Enterprise_population;CH03;2018;36921
Enterprise_population;CH03;2019;37454
Enterprise_population;CH031;2018;7842
Enterprise_population;CH031;2019;7932
Enterprise_population;CH032;2018;9136
Enterprise_population;CH032;2019;9176
Enterprise_population;CH033;2018;19943
Enterprise_population;CH033;2019;20346
Enterprise_population;CH04;2018;55631
Enterprise_population;CH04;2019;56817
Enterprise_population;CH040;2018;55631
Enterprise_population;CH040;2019;56817
Enterprise_population;CH05;2018;44211
Enterprise_population;CH05;2019;44582
Enterprise_population;CH051;2018;1562
Enterprise_population;CH051;2019;1597
Enterprise_population;CH052;2018;2892
Enterprise_population;CH052;2019;2898
Enterprise_population;CH053;2018;2432
Enterprise_population;CH053;2019;2445
Enterprise_population;CH054;2018;853
Enterprise_population;CH054;2019;858
Enterprise_population;CH055;2018;18123
Enterprise_population;CH055;2019;18280
Enterprise_population;CH056;2018;8931
Enterprise_population;CH056;2019;8968
Enterprise_population;CH057;2018;9418
Enterprise_population;CH057;2019;9536
Enterprise_population;CH06;2018;42052
Enterprise_population;CH06;2019;42984
Enterprise_population;CH061;2018;14973
Enterprise_population;CH061;2019;15390
Enterprise_population;CH062;2018;1093
Enterprise_population;CH062;2019;1085
Enterprise_population;CH063;2018;8779
Enterprise_population;CH063;2019;9034
Enterprise_population;CH064;2018;1798
Enterprise_population;CH064;2019;1803
Enterprise_population;CH065;2018;2202
Enterprise_population;CH065;2019;2219
Enterprise_population;CH066;2018;13207
Enterprise_population;CH066;2019;13453
Enterprise_population;CH07;2018;20829
Enterprise_population;CH07;2019;20894
Enterprise_population;CH070;2018;20829
Enterprise_population;CH070;2019;20894
Enterprise_population;CHZ;2018;0
Enterprise_population;CHZ;2019;0
Enterprise_population;CHZZ;2018;0
Enterprise_population;CHZZ;2019;0
Enterprise_population;CHZZZ;2018;0
Enterprise_population;CHZZZ;2019;0
Enterprise_population;CZ;2013;259354
Enterprise_population;CZ;2014;232983
Enterprise_population;CZ;2015;253611
Enterprise_population;CZ;2016;253460
Enterprise_population;CZ;2017;250860
Enterprise_population;CZ;2018;250674
Enterprise_population;CZ;2019;250798
Enterprise_population;CZ0;2013;259354
Enterprise_population;CZ0;2014;232983
Enterprise_population;CZ0;2015;253611
Enterprise_population;CZ0;2016;253460
Enterprise_population;CZ0;2017;250860
Enterprise_population;CZ0;2018;250674
Enterprise_population;CZ0;2019;250798
Enterprise_population;CZ01;2013;74848
Enterprise_population;CZ01;2014;63095
Enterprise_population;CZ01;2015;70729
Enterprise_population;CZ01;2016;70520
Enterprise_population;CZ01;2017;68527
Enterprise_population;CZ01;2018;68546
Enterprise_population;CZ01;2019;69430
Enterprise_population;CZ010;2013;74848
Enterprise_population;CZ010;2014;63095
Enterprise_population;CZ010;2015;70729
Enterprise_population;CZ010;2016;70520
Enterprise_population;CZ010;2017;68527
Enterprise_population;CZ010;2018;68546
Enterprise_population;CZ010;2019;69430
Enterprise_population;CZ02;2013;24312
Enterprise_population;CZ02;2014;22223
Enterprise_population;CZ02;2015;23872
Enterprise_population;CZ02;2016;23858
Enterprise_population;CZ02;2017;23585
Enterprise_population;CZ02;2018;23722
Enterprise_population;CZ02;2019;23676
Enterprise_population;CZ020;2013;24312
Enterprise_population;CZ020;2014;22223
Enterprise_population;CZ020;2015;23872
Enterprise_population;CZ020;2016;23858
Enterprise_population;CZ020;2017;23585
Enterprise_population;CZ020;2018;23722
Enterprise_population;CZ020;2019;23676
Enterprise_population;CZ03;2013;23650
Enterprise_population;CZ03;2014;21955
Enterprise_population;CZ03;2015;23642
Enterprise_population;CZ03;2016;23522
Enterprise_population;CZ03;2017;23268
Enterprise_population;CZ03;2018;23151
Enterprise_population;CZ03;2019;23184
Enterprise_population;CZ031;2013;12707
Enterprise_population;CZ031;2014;11893
Enterprise_population;CZ031;2015;12976
Enterprise_population;CZ031;2016;12782
Enterprise_population;CZ031;2017;12529
Enterprise_population;CZ031;2018;12445
Enterprise_population;CZ031;2019;12430
Enterprise_population;CZ032;2013;10943
Enterprise_population;CZ032;2014;10062
Enterprise_population;CZ032;2015;10666
Enterprise_population;CZ032;2016;10740
Enterprise_population;CZ032;2017;10739
Enterprise_population;CZ032;2018;10706
Enterprise_population;CZ032;2019;10754
Enterprise_population;CZ04;2013;20060
Enterprise_population;CZ04;2014;18014
Enterprise_population;CZ04;2015;19742
Enterprise_population;CZ04;2016;19416
Enterprise_population;CZ04;2017;19199
Enterprise_population;CZ04;2018;19106
Enterprise_population;CZ04;2019;18782
Enterprise_population;CZ041;2013;6029
Enterprise_population;CZ041;2014;5242
Enterprise_population;CZ041;2015;5723
Enterprise_population;CZ041;2016;5600
Enterprise_population;CZ041;2017;5525
Enterprise_population;CZ041;2018;5472
Enterprise_population;CZ041;2019;5384
Enterprise_population;CZ042;2013;14031
Enterprise_population;CZ042;2014;12772
Enterprise_population;CZ042;2015;14019
Enterprise_population;CZ042;2016;13816
Enterprise_population;CZ042;2017;13674
Enterprise_population;CZ042;2018;13634
Enterprise_population;CZ042;2019;13398
Enterprise_population;CZ05;2013;28910
Enterprise_population;CZ05;2014;26690
Enterprise_population;CZ05;2015;28419
Enterprise_population;CZ05;2016;28512
Enterprise_population;CZ05;2017;28360
Enterprise_population;CZ05;2018;28357
Enterprise_population;CZ05;2019;28351
Enterprise_population;CZ051;2013;8363
Enterprise_population;CZ051;2014;7651
Enterprise_population;CZ051;2015;8184
Enterprise_population;CZ051;2016;8218
Enterprise_population;CZ051;2017;8209
Enterprise_population;CZ051;2018;8209
Enterprise_population;CZ051;2019;8230
Enterprise_population;CZ052;2013;10990
Enterprise_population;CZ052;2014;10111
Enterprise_population;CZ052;2015;10693
Enterprise_population;CZ052;2016;10695
Enterprise_population;CZ052;2017;10589
Enterprise_population;CZ052;2018;10603
Enterprise_population;CZ052;2019;10586
Enterprise_population;CZ053;2013;9557
Enterprise_population;CZ053;2014;8928
Enterprise_population;CZ053;2015;9542
Enterprise_population;CZ053;2016;9599
Enterprise_population;CZ053;2017;9562
Enterprise_population;CZ053;2018;9545
