"","country","country_code","regionname","nutslevel","nuts2","year","ideology","ideo01","num_parties","voteshare"
"276","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2007,"farright",1,1,0.0341153285159164
"277","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2007,"non_democ",0,5,0.89094006435594
"278","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2007,"non_democ",1,1,0.0341153285159164
"279","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2007,"populist",1,1,0.0341153285159164
"280","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2010,"eurosceptic",1,1,0.0223463050538431
"281","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2010,"farright",1,1,0.0223463050538431
"282","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2010,"non_democ",0,5,0.894968947638311
"283","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2010,"non_democ",1,1,0.0223463050538431
"284","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2010,"populist",1,1,0.0223463050538431
"285","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2014,"eurosceptic",1,2,0.0596471029093101
"286","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2014,"farleft",1,1,0.0217397207453308
"287","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2014,"farright",1,1,0.0379073821639793
"288","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2014,"non_democ",0,6,0.862061661950873
"289","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2014,"non_democ",1,2,0.0596471029093101
"290","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2014,"populist",1,1,0.0379073821639793
"291","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2019,"eurosceptic",1,3,0.115931121840567
"292","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2019,"farleft",1,1,0.0817464397581102
"293","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2019,"farright",1,2,0.0341846820824566
"294","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2019,"non_democ",0,6,0.789422358372067
"295","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2019,"non_democ",1,3,0.115931121840567
"296","Belgium","BE","Prov. Luxembourg (B)",2,"BE34",2019,"populist",1,2,0.0341846820824566
"297","Belgium","BE","Prov. Namur",2,"BE35",1991,"eurosceptic",1,1,0.0256522121558624
"298","Belgium","BE","Prov. Namur",2,"BE35",1991,"farright",1,1,0.0256522121558624
"299","Belgium","BE","Prov. Namur",2,"BE35",1991,"non_democ",0,5,0.890910370305216
"300","Belgium","BE","Prov. Namur",2,"BE35",1991,"non_democ",1,1,0.0256522121558624
"301","Belgium","BE","Prov. Namur",2,"BE35",1991,"populist",1,1,0.0256522121558624
"302","Belgium","BE","Prov. Namur",2,"BE35",1995,"eurosceptic",1,1,0.0627376558014084
"303","Belgium","BE","Prov. Namur",2,"BE35",1995,"farright",1,1,0.0627376558014084
"304","Belgium","BE","Prov. Namur",2,"BE35",1995,"non_democ",0,5,0.842995975057872
"305","Belgium","BE","Prov. Namur",2,"BE35",1995,"non_democ",1,1,0.0627376558014084
"306","Belgium","BE","Prov. Namur",2,"BE35",1995,"populist",1,1,0.0627376558014084
"307","Belgium","BE","Prov. Namur",2,"BE35",1999,"eurosceptic",1,1,0.0370143712452699
"308","Belgium","BE","Prov. Namur",2,"BE35",1999,"farright",1,1,0.0370143712452699
"309","Belgium","BE","Prov. Namur",2,"BE35",1999,"non_democ",0,5,0.87313049716281
"310","Belgium","BE","Prov. Namur",2,"BE35",1999,"non_democ",1,1,0.0370143712452699
"311","Belgium","BE","Prov. Namur",2,"BE35",1999,"populist",1,1,0.0370143712452699
"312","Belgium","BE","Prov. Namur",2,"BE35",2003,"eurosceptic",1,1,0.0483450501777127
"313","Belgium","BE","Prov. Namur",2,"BE35",2003,"farright",1,1,0.0483450501777127
"314","Belgium","BE","Prov. Namur",2,"BE35",2003,"non_democ",0,6,0.874431580597951
"315","Belgium","BE","Prov. Namur",2,"BE35",2003,"non_democ",1,1,0.0483450501777127
"316","Belgium","BE","Prov. Namur",2,"BE35",2003,"populist",1,1,0.0483450501777127
"317","Belgium","BE","Prov. Namur",2,"BE35",2007,"eurosceptic",1,1,0.04646478743684
"318","Belgium","BE","Prov. Namur",2,"BE35",2007,"farright",1,1,0.04646478743684
"319","Belgium","BE","Prov. Namur",2,"BE35",2007,"non_democ",0,5,0.888813116334836
"320","Belgium","BE","Prov. Namur",2,"BE35",2007,"non_democ",1,1,0.04646478743684
"321","Belgium","BE","Prov. Namur",2,"BE35",2007,"populist",1,1,0.04646478743684
"322","Belgium","BE","Prov. Namur",2,"BE35",2010,"eurosceptic",1,1,0.028807587120107
"323","Belgium","BE","Prov. Namur",2,"BE35",2010,"farright",1,1,0.028807587120107
"324","Belgium","BE","Prov. Namur",2,"BE35",2010,"non_democ",0,5,0.895901531595366
"325","Belgium","BE","Prov. Namur",2,"BE35",2010,"non_democ",1,1,0.028807587120107
"326","Belgium","BE","Prov. Namur",2,"BE35",2010,"populist",1,1,0.028807587120107
"327","Belgium","BE","Prov. Namur",2,"BE35",2014,"eurosceptic",1,2,0.0849614427554264
"328","Belgium","BE","Prov. Namur",2,"BE35",2014,"farleft",1,1,0.0448366552514228
"329","Belgium","BE","Prov. Namur",2,"BE35",2014,"farright",1,1,0.0401247875040035
"330","Belgium","BE","Prov. Namur",2,"BE35",2014,"non_democ",0,6,0.837431323757668
"331","Belgium","BE","Prov. Namur",2,"BE35",2014,"non_democ",1,2,0.0849614427554264
"332","Belgium","BE","Prov. Namur",2,"BE35",2014,"populist",1,1,0.0401247875040035
"333","Belgium","BE","Prov. Namur",2,"BE35",2019,"eurosceptic",1,3,0.143254255129295
"334","Belgium","BE","Prov. Namur",2,"BE35",2019,"farleft",1,1,0.109890774680052
"335","Belgium","BE","Prov. Namur",2,"BE35",2019,"farright",1,2,0.0333634804492424
"336","Belgium","BE","Prov. Namur",2,"BE35",2019,"non_democ",0,6,0.778935937882826
"337","Belgium","BE","Prov. Namur",2,"BE35",2019,"non_democ",1,3,0.143254255129295
"338","Belgium","BE","Prov. Namur",2,"BE35",2019,"populist",1,2,0.0333634804492424
"339","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1991,"eurosceptic",1,1,0.0869623466147817
"340","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1991,"farright",1,1,0.0869623466147817
"341","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1991,"non_democ",0,7,0.854283656120311
"342","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1991,"non_democ",1,1,0.0869623466147817
"343","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1991,"populist",1,1,0.0869623466147817
"344","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1995,"eurosceptic",1,1,0.105139465432593
"345","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1995,"farright",1,1,0.105139465432593
"346","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1995,"non_democ",0,6,0.828329751451232
"347","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1995,"non_democ",1,1,0.105139465432593
"348","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1995,"populist",1,1,0.105139465432593
"349","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1999,"eurosceptic",1,1,0.145388401674154
"350","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1999,"farright",1,1,0.145388401674154
"351","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1999,"non_democ",0,7,0.800715301726343
"352","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1999,"non_democ",1,1,0.145388401674154
"353","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",1999,"populist",1,1,0.145388401674154
"354","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2003,"eurosceptic",1,1,0.160648673280862
"355","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2003,"farright",1,1,0.160648673280862
"356","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2003,"non_democ",0,7,0.797313375171505
"357","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2003,"non_democ",1,1,0.160648673280862
"358","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2003,"populist",1,1,0.160648673280862
"359","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2007,"eurosceptic",1,1,0.177880998042957
"360","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2007,"eurosceptic_bl",1,1,0.0597501459198839
"361","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2007,"farright",1,1,0.177880998042957
"362","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2007,"non_democ",0,5,0.719894643391423
"363","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2007,"non_democ",1,2,0.237631143962841
"364","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2007,"populist",1,2,0.237631143962841
"365","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2010,"eurosceptic",1,1,0.116755575067065
"366","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2010,"eurosceptic_bl",1,1,0.0301885558388688
"367","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2010,"farright",1,1,0.116755575067065
"368","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2010,"non_democ",0,6,0.800199387369425
"369","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2010,"non_democ",1,2,0.146944130905934
"370","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2010,"populist",1,2,0.146944130905934
"371","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2014,"eurosceptic",1,2,0.084730161572805
"372","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2014,"farleft",1,1,0.0254004658180267
"373","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2014,"farright",1,1,0.0593296957547783
"374","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2014,"non_democ",0,6,0.867337182734885
"375","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2014,"non_democ",1,2,0.084730161572805
"376","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2014,"populist",1,1,0.0593296957547783
"377","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2019,"eurosceptic",1,2,0.243437495829624
"378","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2019,"farleft",1,1,0.0526268128030076
"379","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2019,"farright",1,1,0.190810683026616
"380","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2019,"non_democ",0,6,0.708759029460492
"381","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2019,"non_democ",1,2,0.243437495829624
"382","Belgium","BE","Prov. Oost-Vlaanderen",2,"BE23",2019,"populist",1,1,0.190810683026616
"383","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1991,"eurosceptic",1,2,0.083324704845518
"384","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1991,"farright",1,2,0.083324704845518
"385","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1991,"non_democ",0,12,0.839175421571861
"386","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1991,"non_democ",1,2,0.083324704845518
"387","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1991,"populist",1,2,0.083324704845518
"388","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1995,"eurosceptic",1,2,0.0923404775155077
"389","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1995,"farright",1,2,0.0923404775155077
"390","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1995,"non_democ",0,10,0.829302005709916
"391","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1995,"non_democ",1,2,0.0923404775155077
"392","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1995,"populist",1,2,0.0923404775155077
"393","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1999,"eurosceptic",1,2,0.121601390188477
"394","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1999,"farright",1,2,0.121601390188477
"395","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1999,"non_democ",0,11,0.818384351468164
"396","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1999,"non_democ",1,2,0.121601390188477
"397","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",1999,"populist",1,2,0.121601390188477
"398","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2003,"eurosceptic",1,2,0.149693815919853
"399","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2003,"farright",1,2,0.149693815919853
"400","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2003,"non_democ",0,11,0.803425306775169
"401","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2003,"non_democ",1,2,0.149693815919853
"402","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2003,"populist",1,2,0.149693815919853
"403","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2007,"eurosceptic",1,2,0.161245048876679
"404","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2007,"eurosceptic_bl",1,1,0.0507152866799052
"405","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2007,"farright",1,2,0.161245048876679
"406","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2007,"non_democ",0,9,0.740651788589967
"407","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2007,"non_democ",1,3,0.211960335556584
"408","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2007,"populist",1,3,0.211960335556584
"409","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2010,"eurosceptic",1,2,0.0953409913481093
"410","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2010,"eurosceptic_bl",1,1,0.027599445038089
"411","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2010,"farright",1,2,0.0953409913481093
"412","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2010,"non_democ",0,10,0.82611337079039
"413","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2010,"non_democ",1,3,0.122940436386198
"414","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2010,"populist",1,3,0.122940436386198
"415","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2014,"eurosceptic",1,2,0.0582191972899
"416","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2014,"farleft",1,1,0.0177569883788756
"417","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2014,"farright",1,1,0.0404622089110244
"418","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2014,"non_democ",0,7,0.894024543455826
"419","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2014,"non_democ",1,2,0.0582191972899
"420","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2014,"populist",1,1,0.0404622089110244
"421","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2019,"eurosceptic",1,2,0.173595929474757
"422","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2019,"farleft",1,1,0.045538242551554
"423","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2019,"farright",1,1,0.128057686923203
"424","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2019,"non_democ",0,7,0.778144512473501
"425","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2019,"non_democ",1,2,0.173595929474757
"426","Belgium","BE","Prov. Vlaams-Brabant",2,"BE24",2019,"populist",1,1,0.128057686923203
"427","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1991,"eurosceptic",1,1,0.0511133798805032
"428","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1991,"farright",1,1,0.0511133798805032
"429","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1991,"non_democ",0,7,0.868620800127649
"430","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1991,"non_democ",1,1,0.0511133798805032
"431","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1991,"populist",1,1,0.0511133798805032
"432","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1995,"eurosceptic",1,1,0.0740043426875189
"433","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1995,"farright",1,1,0.0740043426875189
"434","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1995,"non_democ",0,6,0.841965403422677
"435","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1995,"non_democ",1,1,0.0740043426875189
"436","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1995,"populist",1,1,0.0740043426875189
"437","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1999,"eurosceptic",1,1,0.103493629769983
"438","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1999,"farright",1,1,0.103493629769983
"439","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1999,"non_democ",0,7,0.826203146050826
"440","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1999,"non_democ",1,1,0.103493629769983
"441","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",1999,"populist",1,1,0.103493629769983
"442","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2003,"eurosceptic",1,1,0.132927715241355
"443","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2003,"farright",1,1,0.132927715241355
"444","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2003,"non_democ",0,7,0.810468466304646
"445","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2003,"non_democ",1,1,0.132927715241355
"446","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2003,"populist",1,1,0.132927715241355
"447","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2007,"eurosceptic",1,1,0.136906356864027
"448","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2007,"eurosceptic_bl",1,1,0.106712639716324
"449","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2007,"farright",1,1,0.136906356864027
"450","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2007,"non_democ",0,5,0.705157094915618
"451","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2007,"non_democ",1,2,0.243618996580351
"452","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2007,"populist",1,2,0.243618996580351
"453","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2010,"eurosceptic",1,1,0.0851937559677508
"454","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2010,"eurosceptic_bl",1,1,0.0720437647025039
"455","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2010,"farright",1,1,0.0851937559677508
"456","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2010,"non_democ",0,6,0.782312005379651
"457","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2010,"non_democ",1,2,0.157237520670255
"458","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2010,"populist",1,2,0.157237520670255
"459","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2014,"eurosceptic",1,2,0.060473985609185
"460","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2014,"eurosceptic_bl",1,1,0.0332818343779539
"461","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2014,"farleft",1,1,0.0156921494742538
"462","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2014,"farright",1,1,0.0447818361349312
"463","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2014,"non_democ",0,6,0.85258609481352
"464","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2014,"non_democ",1,3,0.0937558199871389
"465","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2014,"populist",1,2,0.0780636705128851
"466","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2019,"eurosceptic",1,2,0.227625073178301
"467","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2019,"farleft",1,1,0.0343320848938826
"468","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2019,"farright",1,1,0.193292988284418
"469","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2019,"non_democ",0,6,0.720336631940771
"470","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2019,"non_democ",1,2,0.227625073178301
"471","Belgium","BE","Prov. West-Vlaanderen",2,"BE25",2019,"populist",1,1,0.193292988284418
"472","Greece","GR","Attica",2,"EL30",1990,"eurosceptic",1,1,0.140282600585633
"473","Greece","GR","Attica",2,"EL30",1990,"farleft",1,1,0.140282600585633
"474","Greece","GR","Attica",2,"EL30",1990,"non_democ",0,4,0.83820254919357
"475","Greece","GR","Attica",2,"EL30",1990,"non_democ",1,1,0.140282600585633
"476","Greece","GR","Attica",2,"EL30",1990,"populist",1,1,0.140282600585633
"477","Greece","GR","Attica",2,"EL30",1993,"eurosceptic",1,2,0.107851064222554
"478","Greece","GR","Attica",2,"EL30",1993,"farleft",1,2,0.107851064222554
"479","Greece","GR","Attica",2,"EL30",1993,"farright",1,1,0.0604018491707477
"480","Greece","GR","Attica",2,"EL30",1993,"non_democ",0,3,0.809886681592945
"481","Greece","GR","Attica",2,"EL30",1993,"non_democ",1,3,0.168252913393302
"482","Greece","GR","Attica",2,"EL30",1993,"populist",1,2,0.109490317697661
"483","Greece","GR","Attica",2,"EL30",1993,"populist_bl",1,1,0.0604018491707477
"484","Greece","GR","Attica",2,"EL30",1996,"eurosceptic",1,3,0.202578518948041
"485","Greece","GR","Attica",2,"EL30",1996,"farleft",1,3,0.202578518948041
"486","Greece","GR","Attica",2,"EL30",1996,"farright",1,1,0.0255497872991873
"487","Greece","GR","Attica",2,"EL30",1996,"non_democ",0,4,0.736408800791035
"488","Greece","GR","Attica",2,"EL30",1996,"non_democ",1,4,0.228128306247228
"489","Greece","GR","Attica",2,"EL30",1996,"populist",1,3,0.156764745666031
"490","Greece","GR","Attica",2,"EL30",1996,"populist_bl",1,1,0.0255497872991873
"491","Greece","GR","Attica",2,"EL30",2000,"eurosceptic",1,3,0.151373796026043
"492","Greece","GR","Attica",2,"EL30",2000,"farleft",1,3,0.151373796026043
"493","Greece","GR","Attica",2,"EL30",2000,"non_democ",0,3,0.820286558806669
"494","Greece","GR","Attica",2,"EL30",2000,"non_democ",1,3,0.151373796026043
"495","Greece","GR","Attica",2,"EL30",2000,"populist",1,2,0.0794724532612687
"496","Greece","GR","Attica",2,"EL30",2004,"eurosceptic",1,4,0.179821745893598
"497","Greece","GR","Attica",2,"EL30",2004,"farleft",1,3,0.151153062866496
"498","Greece","GR","Attica",2,"EL30",2004,"farright",1,1,0.0286686830271015
"499","Greece","GR","Attica",2,"EL30",2004,"non_democ",0,3,0.794249047044757
"500","Greece","GR","Attica",2,"EL30",2004,"non_democ",1,4,0.179821745893598
"501","Greece","GR","Attica",2,"EL30",2004,"populist",1,3,0.101610637108761
"502","Greece","GR","Attica",2,"EL30",2007,"eurosceptic",1,4,0.240426174008578
"503","Greece","GR","Attica",2,"EL30",2007,"farleft",1,3,0.189179739631918
"504","Greece","GR","Attica",2,"EL30",2007,"farright",1,1,0.0512464343766596
"505","Greece","GR","Attica",2,"EL30",2007,"non_democ",0,4,0.729737002559716
"506","Greece","GR","Attica",2,"EL30",2007,"non_democ",1,4,0.240426174008578
"507","Greece","GR","Attica",2,"EL30",2007,"populist",1,3,0.129749604530266
"508","Greece","GR","Attica",2,"EL30",2009,"eurosceptic",1,3,0.238989516710055
